GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_MACROMOLECULAR_COMPLEX_ASSEMBLY	1378	282	3.50729450582e-14	2.682475591e-12	APITD1:PEX14:MRTO4:SRSF10:RCC1:HDAC1:RBBP4:SF3A3:NDUFS5:PPIH:NASP:EPS15:NDC1:ITGB3BP:PTBP2:WDR77:DDX20:PEX11B:CHD1L:APOA1BP:SOAT1:ASPM:SNRPE:EIF2D:CENPF:EPRS:PARP1:COA6:FH:CDC123:PRPF18:MCU:IDE:KIF11:HELLS:ALDH18A1:CUTC:COX15:LZTS2:SEC23IP:FAM175B:HRAS:NUP98:TRIM5:EIF3F:NDUFS3:ARL2:MRPL11:PPP6R3:CPT1A:COA4:RPS3:CLNS1A:NDUFC2:TMEM126B:CEP57:MTMR2:ZW10:DPAGT1:RAD52:FKBP4:NDUFA9:DNM1L:ATF1:SHMT2:NUP107:CPSF6:NDUFA12:SNRPF:SART3:KNTC1:DENR:GTF2H3:CENPJ:HMGB1:NUFIP1:KPNA3:PIBF1:TUBGCP3:OXA1L:DHRS4:IPO4:SCFD1:CNIH1:MNAT1:RAD51B:MED6:HSP90AA1:TUBGCP5:BAHD1:CASC5:NDUFAF1:HAUS2:CDAN1:TUBGCP4:PATL2:TRPM7:SNUPN:RPS17:RPS17L:MRPS11:TICRR:BLM:UBN1:EIF3CL:EIF3C:QPRT:DCTPP1:NUDT21:OGFOD1:NUP93:SLC7A6:PRMT7:NIP7:SF3B3:GEMIN4:SRR:TSR1:MIS12:TRAPPC1:COX10:SHMT1:KCNJ12:RPL23A:RAD51D:AP2B1:NSF:COX11:SRSF1:RAD51C:CCDC40:TBCD:AFG3L2:SNRPD1:HAUS1:TIMM21:CHAF1A:INSR:EIF3G:SMARCA4:HAUS5:EIF3K:RPS19:TRAPPC6A:ERCC2:SNRPD2:PPP5C:PPP2R1A:RPS5:TRIM28:ITGB1BP1:TAF1B:DDX1:TRMT61B:NDUFAF7:ATL2:GEMIN6:MCFD2:PNPT1:SNRNP200:ERCC3:POLR2D:COBLL1:HAT1:HSPD1:NDUFS1:FASTKD2:BCS1L:ACSL3:MFF:MTERFD2:FARP2:FKBP1A:PRNP:NDUFAF5:AAR2:YWHAB:CD40:CCT8:MIS18A:CHAF1B:PSMG1:BID:CABIN1:SNRPD3:CHEK2:SF3A1:EIF3D:C1QTNF6:H1F0:DMC1:RPL3:ADSL:SAMM50:ATXN10:MLC1:BRK1:LSM3:MLH1:GORASP1:RPSA:IMPDH2:USP4:MITF:SHQ1:SPICE1:TIMMDC1:NDUFB4:POLQ:RUVBL1:ISY1:NDUFB5:HAUS3:LNX1:PPAT:NUP54:SMARCA5:GLRB:PPID:CBR4:CENPU:BRIX1:PRKAA1:NDUFS4:NDUFAF2:CENPH:SMN2:GTF2H2:HMGCR:HSPA4:PCBD2:THG1L:EXOC2:HIST1H2BE:HIST1H3F:HIST1H4I:HIST1H3I:HIST1H3J:ITPR3:HMGA1:TAF11:NDUFAF4:PDSS2:CDC40:RPF2:SNX9:GTF2H5:TCP1:HEATR2:NOD1:SEPT7:ANLN:COA1:EIF4H:SHFM1:C7orf76:TRIM4:NUP205:NDUFB2:XRCC2:ASH2L:NDUFAF6:TAF2:NDUFB9:KIAA0196:MYC:PTK2:RANBP6:HAUS6:GRHPR:POLR1E:TLE1:FANCC:IKBKAP:PPP6C:TRAPPC2:RBBP7:REPS2:AIFM1:HPRT1:RBMX:VMA21:TAZ:F8	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MACROMOLECULAR_COMPLEX_ASSEMBLY
GO_TRANSLATIONAL_ELONGATION	110	46	4.23750635268e-14	3.18603020008e-12	MRPS15:MRPS21:MRPL9:DAP3:MRPL24:MRPS14:MRPL23:MRPL17:MRPL16:MRPL11:MRPL48:MRPL51:MRPS35:MRPL42:MRPS31:RPLP1:MRPL46:MRPS11:EEF2K:MRPL45:MRPS23:ICT1:MRPL4:MRPL19:PTCD3:MRPL35:MRPS5:MRPS26:MRPL39:MRPS6:MRPS25:EEFSEC:MRPL3:GFM1:MRPL1:MRPS30:MRPS27:GFM2:EEF1E1:MRPS10:MRPL32:MRPS24:MRPS33:MRPL15:MRPS28:MRPL13	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TRANSLATIONAL_ELONGATION
GO_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	118	48	4.69154082338e-14	3.46861251542e-12	SRSF10:SRSF4:NDC1:SRSF11:RBM8A:NUP133:NUP98:NUP160:AAAS:NUP107:RAN:PABPN1:CPSF2:RNPS1:NUP93:DDX19A:SMG6:SRSF1:SRSF2:THOC1:SEH1L:U2AF2:CPSF3:SRSF7:XPO1:POLR2D:NUP35:NOP58:U2AF1:THOC5:NUP210:RPSA:NCBP2:SLBP:SDAD1:NUP54:NUP155:SRSF3:CDC40:NUP43:NUPL2:HNRNPA2B1:SHFM1:C7orf76:NUP205:CPSF1:NCBP1:NUP188:UPF3B	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION
GO_NUCLEAR_EXPORT	147	55	6.23702896559e-14	4.53564926088e-12	SRSF10:SRSF4:NDC1:SRSF11:RBM8A:NUP133:LZTS2:NUP98:NUP160:AAAS:NUP107:RAN:PABPN1:CPSF2:RNPS1:NUP93:NUTF2:DDX19A:SMG6:SRSF1:SRSF2:THOC1:SEH1L:U2AF2:CPSF3:SRSF7:XPO1:POLR2D:NUP35:CSE1L:U2AF1:RANBP1:THOC5:NUP210:RPSA:LSG1:NCBP2:SLBP:SDAD1:NUP54:NUP155:PHAX:RANBP17:SRSF3:XPO5:CDC40:NUP43:NUPL2:HNRNPA2B1:SHFM1:C7orf76:NUP205:CPSF1:NCBP1:NUP188:UPF3B	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEAR_EXPORT
GO_NUCLEOTIDE_EXCISION_REPAIR	112	46	9.59159174366e-14	6.8626291895e-12	PPIE:CHD1L:PARP1:POLR2G:POLD3:UBE2N:RFC5:GTF2H3:POLE:BRCA2:LIG4:MNAT1:FAN1:AQR:UBE2I:NTHL1:POLR2C:RAD51D:SUMO2:RBBP8:ERCC2:ERCC1:ERCC3:POLR2D:SUMO1:COPS7B:COPS8:PCNA:HMGN1:SUMO3:POLR2F:ISY1:POLR2H:RFC4:RFC1:SLC30A9:COPS4:NEIL3:ERCC8:GTF2H2C:GTF2H2:POLK:GTF2H5:POLD2:RFC2:COPS6	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOTIDE_EXCISION_REPAIR
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	289	86	1.09140618333e-13	7.68488544326e-12	ENO1:MTOR:MTFR1L:AK2:NDUFS5:UQCRH:SDHC:COA6:FH:PFKP:ATP5C1:DHTKD1:PGAM1:COX15:SIRT3:NDUFS3:NDUFC2:DLAT:SDHD:SDHD:NDUFA9:GAPDH:TPI1:ATP5B:NDUFA12:SLC25A3:SUCLA2:OXA1L:AKT1:NDUFAF1:ADPGK:COX5A:IDH3A:ACSM1:UQCRC2:COX4I1:MYBBP1A:ENO3:COX10:TEFM:CYB561:GAA:GPI:COX6B1:GYS1:MSH2:MDH1:UGP2:SUCLG1:FASTKD1:NDUFS1:FASTKD2:IDH1:CPS1:PANK2:CHCHD10:XYLB:PDHB:SUCLG2:NDUFB4:GYG1:NDUFB5:PGM2:SLC25A4:FASTKD3:NNT:NDUFS4:NDUFAF2:COX7C:NHLRC1:MTFR2:CYCS:GBAS:MDH2:SLC25A13:PMPCB:DLD:NDUFB2:MTFR1:NDUFB9:MYC:ACO1:FXN:PDHA1:PGK1:SLC25A14:TAZ	http://www.broadinstitute.org/gsea/msigdb/cards/GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY
GO_CELLULAR_MACROMOLECULAR_COMPLEX_ASSEMBLY	711	166	1.29653965528e-13	8.98664048566e-12	APITD1:MRTO4:SRSF10:RBBP4:SF3A3:NDUFS5:NASP:EPS15:NDC1:ITGB3BP:PTBP2:WDR77:DDX20:CHD1L:SNRPE:EIF2D:CENPF:PARP1:COA6:CDC123:PRPF18:HELLS:COX15:NUP98:EIF3F:NDUFS3:ARL2:MRPL11:COA4:CLNS1A:NDUFC2:TMEM126B:RAD52:FKBP4:NDUFA9:DNM1L:ATF1:NUP107:NDUFA12:SNRPF:SART3:DENR:GTF2H3:CENPJ:NUFIP1:TUBGCP3:OXA1L:IPO4:MNAT1:RAD51B:MED6:HSP90AA1:TUBGCP5:CASC5:NDUFAF1:TUBGCP4:PATL2:SNUPN:RPS17:RPS17L:MRPS11:TICRR:UBN1:EIF3CL:EIF3C:OGFOD1:NUP93:PRMT7:NIP7:GEMIN4:TSR1:MIS12:COX10:RPL23A:RAD51D:AP2B1:COX11:SRSF1:RAD51C:CCDC40:TBCD:SNRPD1:TIMM21:CHAF1A:EIF3G:EIF3K:RPS19:ERCC2:SNRPD2:RPS5:TAF1B:DDX1:NDUFAF7:GEMIN6:SNRNP200:ERCC3:POLR2D:COBLL1:HAT1:HSPD1:NDUFS1:FASTKD2:BCS1L:MTERFD2:FKBP1A:NDUFAF5:AAR2:MIS18A:CHAF1B:PSMG1:CABIN1:SNRPD3:SF3A1:EIF3D:H1F0:DMC1:RPL3:SAMM50:LSM3:RPSA:USP4:SHQ1:TIMMDC1:NDUFB4:RUVBL1:ISY1:NDUFB5:SMARCA5:CENPU:BRIX1:NDUFS4:NDUFAF2:CENPH:SMN2:GTF2H2:HSPA4:EXOC2:HIST1H2BE:HIST1H3F:HIST1H4I:HIST1H3I:HIST1H3J:TAF11:NDUFAF4:CDC40:RPF2:SNX9:GTF2H5:TCP1:HEATR2:ANLN:COA1:EIF4H:SHFM1:C7orf76:NUP205:NDUFB2:XRCC2:NDUFAF6:TAF2:NDUFB9:PTK2:RANBP6:POLR1E:RBBP7:AIFM1:VMA21:TAZ	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_MACROMOLECULAR_COMPLEX_ASSEMBLY
GO_AEROBIC_RESPIRATION	53	29	1.75774242372e-13	1.19959159871e-11	MTFR1L:UQCRH:SDHC:FH:DHTKD1:SIRT3:DLAT:SDHD:SDHD:SUCLA2:OXA1L:IDH3A:UQCRC2:COX10:MDH1:SUCLG1:IDH1:PANK2:PDHB:SUCLG2:NNT:MTFR2:MDH2:PMPCB:DLD:MTFR1:ACO1:FXN:PDHA1:SLC25A14	http://www.broadinstitute.org/gsea/msigdb/cards/GO_AEROBIC_RESPIRATION
GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	392	106	2.21840594581e-13	1.49103769327e-11	NADK:ICMT:ACOT7:ENO1:AK2:NDUFS5:MUTYH:UQCRH:GNAI3:AMPD2:ATP5F1:SDHC:NME7:BPNT1:COA6:ADSS:PFKP:ATP5C1:DHTKD1:ADK:PGAM1:COX15:APIP:NDUFS3:MACROD1:NDUFC2:NDUFA9:GAPDH:TPI1:ATP5G2:ATP5B:NDUFA12:NUDT15:MTHFD1:NDUFAF1:ADAL:ADPGK:COX5A:PDE8A:NME4:UQCRC2:SULT1A1:SULT1A3:COX4I1:APRT:ENO3:PFAS:COX10:PEMT:SHMT1:TEFM:ATP5G1:NME1:NME1-NME2:ATP5A1:GAMT:DNMT1:MRI1:GPI:COX6B1:MSH2:MCEE:MAT2A:ATP5G3:NDUFS1:ATIC:PANK2:AHCY:ADA:MOCS3:ATP5J:GART:ATP5O:CHCHD10:ADSL:IMPDH2:ABHD14B:NDUFB4:GMPS:NDUFB5:PDE6B:PPAT:PAICS:MOCS2:NDUFS4:HMGCR:COX7C:HINT1:SLC35B3:SLC35B2:CYCS:FIGNL1:GBAS:SLC25A13:PMPCB:DLD:IMPDH1:NDUFB2:NDUFB9:AK3:MTAP:FXN:PGK1:PRPS1:HPRT1:TAZ	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	195	65	2.70769628637e-13	1.79273742184e-11	SRSF10:SRSF4:NDC1:SRSF11:RBM8A:NUP133:NUP98:CKAP5:NUP160:SLC29A2:AAAS:NUP107:RAN:PABPN1:CPSF2:SNUPN:RNPS1:NUP93:DDX19A:SMG6:SRSF1:SRSF2:THOC1:SEH1L:KHSRP:U2AF2:CPSF3:SRSF7:LRPPRC:PNPT1:XPO1:IWS1:POLR2D:NUP35:U2AF1:RANBP1:THOC5:TST:SLC25A17:NUP210:RPSA:SLC25A26:NCBP2:SLBP:NUP54:NUP155:PHAX:RANBP17:SLC35B3:SRSF3:XPO5:SLC35B2:SLC35A1:CDC40:NUP43:NUPL2:HNRNPA2B1:SHFM1:C7orf76:NUP205:CPSF1:NCBP1:NUP188:SLC25A6:NXT2:UPF3B	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT
GO_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	654	154	4.71662719628e-13	3.07690562393e-11	TARDBP:RCC1:HDAC1:KDM4A:EPS15:NDC1:NFIA:PRMT6:RBM15:IVNS1ABP:CD46:NUP133:KIN:CUL2:IDE:BNIP3:NUP98:TRIM5:EIF3F:RPL27A:NUP160:FAM111A:CCDC86:BANF1:SF3B2:ADRBK1:PAAF1:RPS3:MRE11A:NLRX1:DDX11:ITGB7:AAAS:CBX5:RPS26:NUP107:UNG:RPLP0:RAN:KPNA3:LIG4:PABPN1:RPS29:VPS18:RPLP1:PSMA4:RPS17:RPS17L:MFGE8:UBE2I:TSC2:UBN1:NUP93:KARS:MON1B:RPL13:YWHAE:RPL26:RPL23A:DHX58:RPL27:GRB2:THOC1:TYMS:VAPA:SEH1L:RPL17:PTBP1:RPL36:INSR:EIF3G:SMARCA4:RPS16:RPS19:PVR:ERCC2:RPL18:RPS9:RPS5:MSH6:VRK2:XPO1:VAMP8:ERCC3:SSB:DYNC1I2:NCKAP1:NUP35:STAT1:HSPD1:SUMO1:XRCC5:RPL37A:RBL1:RBL1:PLCG1:YWHAB:CXADR:RANBP1:SMARCB1:THOC5:EIF3D:APOBEC3G:RPL3:ZC3H7B:ATG7:RPL32:NUP210:DYNC1LI1:RPSA:DAG1:HYAL2:VPRBP:RPL29:CHMP2B:NUP54:RPL34:PPID:CENPU:SLC25A4:NUP155:RPS23:XRCC4:SLC22A5:VDAC1:RPL26L1:GNB2L1:DEK:HMGA1:TAF11:SRPK1:CUL7:RNGTT:NUP43:DYNLT1:TCP1:NUPL2:PPIA:EIF4H:CPSF4:COPS6:PSMC2:SND1:NUP205:CUL1:SCRIB:RPL8:RRAGA:NFX1:PSMB7:RPL35:NUP188:SLC25A6:POLA1:SUV39H1:SLC25A5	http://www.broadinstitute.org/gsea/msigdb/cards/GO_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS
GO_MULTI_ORGANISM_METABOLIC_PROCESS	137	51	5.76717531155e-13	3.70770864957e-11	NDC1:NUP133:NUP98:EIF3F:RPL27A:NUP160:RPS3:AAAS:RPS26:NUP107:RPLP0:RPS29:RPLP1:RPS17:RPS17L:NUP93:MON1B:RPL13:RPL26:RPL23A:RPL27:SEH1L:RPL17:PTBP1:RPL36:EIF3G:RPS16:RPS19:RPL18:RPS9:RPS5:SSB:NUP35:RPL37A:SMARCB1:EIF3D:RPL3:RPL32:NUP210:RPSA:RPL29:NUP54:RPL34:NUP155:RPS23:RPL26L1:NUP43:NUPL2:NUP205:RPL8:RPL35:NUP188	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MULTI_ORGANISM_METABOLIC_PROCESS
GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY	122	47	9.45221686444e-13	5.99000485867e-11	PEX14:STMN1:MRPS15:MRPS21:MRPL9:DAP3:MRPL24:MRPS14:KIF14:MRPL23:MRPL17:MRPL16:MRPL11:MRPL48:MRPL51:MRPS35:MRPL42:MRPS31:MRPL46:MRPS11:MRPL45:MRPS23:ICT1:MRPL4:MRPL19:PTCD3:MRPL35:MRPS5:MRPS26:DSTN:MRPL39:MRPS6:MRPS25:MRPL3:MRPL1:MRPS30:MRPS27:GFM2:ETF1:MRPS10:MRPL32:MRPS24:MRPS33:MRPL15:MRPS28:MRPL13:MRRF	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY
GO_PROTEIN_SUMOYLATION	115	45	1.39438628495e-12	8.71196839442e-11	NDC1:PIAS3:RNF2:PARP1:NUP133:NSMCE4A:NUP98:NUP160:INCENP:RAD52:HDAC7:AAAS:NUP107:EID3:HNRNPC:BLM:UBE2I:NSMCE1:NUP93:TOP2A:BRCA1:SUMO2:CBX8:SEH1L:TRIM28:SMC6:BCL11A:NUP35:SUMO1:NOP58:PCNA:SUMO3:L3MBTL2:NUP210:MITF:SENP5:NUP54:NUP155:XRCC4:NUP43:NUPL2:NUP205:WRN:NUP188:SMC1A	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_SUMOYLATION
GO_MITOTIC_RECOMBINATION	41	24	1.81553906969e-12	1.11857379349e-10	DNA2:POLA2:POLD3:PRIM1:RFC5:POLE:BRCA2:POLE2:RAD51B:RAD51D:TOP2A:RAD51C:ERCC1:SMC6:PCNA:DMC1:RFC4:RFC1:PRIM2:POLD2:RFC2:XRCC2:WRN:POLA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOTIC_RECOMBINATION
GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	25	18	2.16063049863e-12	1.31295299889e-10	PARP1:DNA2:POLA2:POLD3:PRIM1:LIG4:PARP2:GINS3:GINS2:RNASEH1:PCNA:GINS1:PARP3:RFC4:PRIM2:POLD2:GINS4:POLA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION
GO_PROTEIN_TARGETING	403	105	3.59223025283e-12	2.15339640562e-10	ICMT:PEX14:IPO13:ATG4C:SSR2:PEX19:TOMM40L:IPO9:SRP9:NUP133:AKR1C3:NUP98:TIMM10B:TIMM10B:RPL27A:ARNTL:POLA2:AIP:SPCS2:RPS3:CEP57:PHB2:RPS26:NUP107:RPLP0:RAN:MIPEP:KPNA3:IPO4:RPS29:TIMM9:HSP90AA1:AKT1:SRP14:PDIA3:RAB8B:RPLP1:SNUPN:RPS17:RPS17L:TSC2:NAGPA:LONP2:NUP93:NUTF2:RPL13:YWHAE:RPL26:RPL23A:RPL27:AFG3L2:RPL17:TIMM21:RPL36:RPS16:RPS19:TOMM40:RPL18:RPS9:RPS5:YWHAQ:PEX13:MTX2:NUP35:NOP58:RPL37A:MFF:MTERFD2:YWHAB:TOMM34:CSE1L:BID:RANBP1:TOMM22:RPL3:SYNGR1:SAMM50:TRNT1:RPL32:CHCHD4:RPSA:ZDHHC3:DAG1:RPL29:SRPRB:SSR3:DNAJC19:NUP54:RPL34:NUP155:IPO11:RPS23:HSPA4:RANBP17:RPL26L1:PEX3:TOMM7:VPS41:TNPO3:NUP205:PEX2:RPL8:RANBP6:RPL35:GOLGA1:NUP188:SLC25A6	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_TARGETING
GO_NUCLEAR_TRANSPORT	353	95	4.81976872745e-12	2.85073254333e-10	SRSF10:SRSF4:IPO13:NDC1:SRSF11:DDX20:RBM8A:IPO9:SNRPE:NUP133:AKR1C3:LZTS2:NUP98:RHOG:ARNTL:NUP160:POLA2:BANF1:CEP57:PHB2:AAAS:NUP107:SNRPF:RAN:KPNA3:PABPN1:IPO4:CPSF2:AKT1:PDIA3:RAB8B:SNUPN:TSC2:RNPS1:NUP93:NUTF2:DDX19A:GEMIN4:SMG6:MYBBP1A:SRSF1:SRSF2:THOC1:SEH1L:SNRPD1:SNRPD2:U2AF2:CPSF3:SRSF7:GEMIN6:XPO1:POLR2D:NUP35:NOP58:CSE1L:U2AF1:RANBP1:RAB36:SNRPD3:THOC5:RAC2:RABL2B:NUP210:RPSA:DAG1:RSRC1:LSG1:NCBP2:SLBP:RAB28:SDAD1:NUP54:NUP155:IPO11:SMN2:PHAX:RANBP17:HMGA1:SRSF3:XPO5:CDC40:NUP43:DYNLT1:NUPL2:HNRNPA2B1:SHFM1:C7orf76:TNPO3:NUP205:CDK5:WRN:CPSF1:RANBP6:NCBP1:NUP188:UPF3B	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEAR_TRANSPORT
GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	62	30	5.79265562511e-12	3.36358583876e-10	AK2:AMPD2:ATP5F1:ADSS:ATP5C1:ADK:ATP5G2:ATP5B:APRT:PFAS:ATP5G1:ATP5A1:ATP5G3:ATIC:ADA:ATP5J:GART:ATP5O:CHCHD10:ADSL:IMPDH2:GMPS:PPAT:PAICS:GBAS:SLC25A13:IMPDH1:AK3:PRPS1:HPRT1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS
GO_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS	119	45	5.83850562635e-12	3.36358583876e-10	ACOT7:AK2:CTPS1:ATP5F1:UCK2:NME7:ADSS:ATP5C1:ADK:ATP5G2:ATP5B:ADAL:DUT:NME4:APRT:ATP5G1:NME1:NME1-NME2:TYMS:ATP5A1:CAD:MAT2A:ATP5G3:PANK2:ADA:ATP5J:ATP5O:CHCHD10:ADSL:IMPDH2:UMPS:GMPS:DCTD:SLC35B3:SLC35B2:GBAS:SLC25A13:IMPDH1:AK3:MTAP:UCK1:HDHD1:UPRT:PRPS1:HPRT1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	115	44	6.02206039669e-12	3.42485383586e-10	EXOSC10:ERI3:TOE1:MOV10:ISG20L2:RNASEL:TSEN15:EXO1:CSTF2T:RPP30:DCPS:PAN2:POP5:EXOSC8:RNASEH2B:CPSF2:PARN:ERI2:USB1:NOB1:SMG6:TSEN54:ELAC1:RNASEH1:CPSF3:PNPT1:WDR33:DIS3L2:CSTF1:DGCR8:TSEN2:RPSA:EXOSC7:PDE12:RPP14:DBR1:NCBP2:EXOSC9:AZGP1:POP1:CPSF1:NCBP1:EXOSC2:CSTF2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS
GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	186	60	9.88937746233e-12	5.55307321809e-10	NADK:ACOT7:NMNAT1:AK2:CTPS1:AMPD2:ATP5F1:UCK2:NME7:ADSS:ATP5C1:ADK:ATP5G2:ATP5B:MTHFD1:DUT:NME4:QPRT:KARS:APRT:PFAS:SHMT1:ATP5G1:NME1:NME1-NME2:PRPSAP1:AFMID:TYMS:ATP5A1:CAD:SUCLG1:ATP5G3:ATIC:PANK2:ADA:ATP5J:GART:ATP5O:CHCHD10:ADSL:IMPDH2:UMPS:NMNAT3:GMPS:PPAT:PAICS:DCTD:DHFR:SLC35B3:SLC35B2:MB21D1:GBAS:SLC25A13:IMPDH1:AK3:UCK1:PRPS2:UPRT:PRPS1:HPRT1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS
GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	214	66	1.04310168612e-11	5.78399884954e-10	MTOR:MTFR1L:NDUFS5:UQCRH:SDHC:COA6:FH:DHTKD1:COX15:SIRT3:NDUFS3:NDUFC2:DLAT:SDHD:SDHD:NDUFA9:NDUFA12:SUCLA2:OXA1L:AKT1:NDUFAF1:COX5A:IDH3A:ACSM1:UQCRC2:COX4I1:MYBBP1A:COX10:GAA:COX6B1:GYS1:MDH1:UGP2:SUCLG1:FASTKD1:NDUFS1:FASTKD2:IDH1:CPS1:PANK2:PDHB:SUCLG2:NDUFB4:GYG1:NDUFB5:PGM2:FASTKD3:NNT:NDUFS4:NDUFAF2:COX7C:NHLRC1:MTFR2:CYCS:MDH2:SLC25A13:PMPCB:DLD:NDUFB2:MTFR1:NDUFB9:MYC:ACO1:FXN:PDHA1:SLC25A14:TAZ	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS
GO_MACROMOLECULAR_COMPLEX_DISASSEMBLY	182	59	1.14122693837e-11	6.24997864026e-10	DVL1:PEX14:STMN1:MRPS15:MRPS21:MRPL9:DAP3:MRPL24:MRPS14:KIF14:EIF2D:MRPL23:MRPL17:MRPL16:MRPL11:LRP5:MRPL48:MRPL51:MRPS35:MRPL42:DENR:MTIF3:MRPS31:SUPT16H:MRPL46:MRPS11:MRPL45:MRPS23:SMARCD2:ICT1:MRPL4:SMARCA4:MTIF2:MRPL19:PTCD3:MRPL35:MRPS5:MRPS26:DSTN:MRPL39:MRPS6:SMARCB1:MRPS25:CHMP2B:MRPL3:MRPL1:MRPS30:MRPS27:GFM2:ETF1:HMGA1:MRPS10:MRPL32:MRPS24:MRPS33:MRPL15:MRPS28:MRPL13:MRRF	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MACROMOLECULAR_COMPLEX_DISASSEMBLY
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	196	62	1.21537166851e-11	6.57486429452e-10	MRTO4:SRSF10:SF3A3:PTBP2:WDR77:DDX20:SNRPE:EIF2D:CDC123:PRPF18:EIF3F:MRPL11:CLNS1A:SNRPF:SART3:DENR:MTIF3:NUFIP1:PATL2:SNUPN:RPS17:RPS17L:MRPS11:TICRR:EIF3CL:EIF3C:OGFOD1:PRMT7:NIP7:GEMIN4:TSR1:RPL23A:SRSF1:SNRPD1:EIF3G:EIF3K:RPS19:SNRPD2:RPS5:DDX1:GEMIN6:MTIF2:SNRNP200:POLR2D:FASTKD2:MTERFD2:AAR2:SNRPD3:SF3A1:EIF3D:RPL3:LSM3:RPSA:USP4:SHQ1:ISY1:BRIX1:SMN2:GFM2:CDC40:RPF2:EIF4H:MRRF	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	328	89	1.32092143601e-11	7.05976806041e-10	ICMT:NMNAT1:PLOD1:CTPS1:HPDL:PARS2:WARS2:TARS2:DARS2:EPRS:IARS2:ADSS:PPA1:ALDH18A1:APIP:ASRGL1:NARS2:AASDHPPT:FDXACB1:ACAD8:YARS2:SHMT2:EIF2B1:SLC25A15:SLC7A8:MTHFD1:ALDH6A1:IVD:EARS2:GOT2:SLC7A6:KARS:GCSH:SRR:PFAS:PEMT:SHMT1:AFMID:FN3K:TYMS:ENOSF1:CNDP2:GAMT:DNMT1:MRI1:BCAT2:ADI1:CAD:MARS2:CPS1:ATIC:FARSB:ABHD12:AHCY:MRPL39:GART:SLC19A1:LARS2:QARS:AMT:NIT2:NMNAT3:GMPS:MCCC1:QDPR:PPAT:ENOPH1:PPA2:AIMP1:PET112:DHFR:CKMT2:PCYOX1L:RARS:PHYKPL:BPHL:FARS2:EEF1E1:RARS2:QRSL1:DDO:HIBADH:PSPH:DLD:GGH:AZIN1:MTAP:SMS:PRDX4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS
