GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	177	41	1.57098944495e-08	7.11113181408e-07	AUNIP:STIL:PSRC1:NEK2:TUBGCP2:RACGAP1:ESPL1:DCTN2:BORA:HAUS4:KNSTRN:KIF23:PRC1:PLK1:KATNB1:AURKB:SPAG5:GAS2L2:TUBG1:BIRC5:NDC80:SKA1:HAUS8:WDR62:EML2:SPC25:TPX2:MYBL2:AURKA:CEP72:CCNB1:HDAC3:KIF4B:KIFC1:TTK:FBXO5:PPP2R4:NTMT1:MID1IP1:KIF4A:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION
GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY	140	35	1.79642049683e-08	8.04941547873e-07	ARHGEF19:PSMB2:CELSR2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PFN1:DVL2:PSMD11:PSMB3:PSMD3:CLTC:PSMD12:PSMA8:NFATC1:PSMD8:PSMC4:CALM3:CALM2:PSMD14:PSMD1:PSMA7:PSMD6:MAP3K7:PSMB1:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY
GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	858	129	3.26357487479e-08	1.44772181446e-06	KLHL17:UBE2J2:MIB2:PSMB2:CDCA8:CDC20:MED8:IPP:USP1:PSMA5:PSMB4:UBE2T:KLHL12:TRIM17:CDK1:BTRC:FBXL15:BUB3:PSMD13:TRIM21:PSMA1:PSMA1:DDB2:PSMC3:UBE2L6:OTUB1:RNF121:DCUN1D5:COPS7A:CDCA3:USP5:OS9:NUP37:TDG:CHFR:UCHL3:PSMB5:PSME2:NEDD8:LRR1:PSMC6:PSMA3:BUB1B:FBXO22:KLHL25:RAB40C:STUB1:TRAF7:E4F1:CCNF:PLK1:NFATC2IP:FBXL8:PSMB10:PSMD7:CTU2:RNF167:MED31:AURKB:COPS3:TNFAIP1:TRAF4:PSMD11:PEX12:PSMB3:PSMD3:MED24:SPOP:PSMD12:NUP85:BIRC5:ANAPC11:GPS1:PSMA8:RNF126:PSMD8:PSMC4:SAE1:NUP62:UBE2M:PCGF1:USP39:PSMD14:RNF25:PSMD1:UBE2F:ASB1:UBOX5:TRPC4AP:UBE2C:AURKA:RAE1:PSMA7:USP18:KLHL22:PPIL2:RNF185:RANGAP1:NUP50:XPC:KLHL18:TRAIP:PSMD6:UBA3:MED10:CCNB1:SKP1:SH3RF2:PTTG1:TSPAN17:TRIM27:MED20:PSMB1:KLHL7:DTX2:FBXO24:ZC3HC1:UBE2V2:COPS5:TCEB1:NSMCE2:VCP:HNRNPK:PSMD5:LRSAM1:URM1:MED27:TRAF2:FBXW5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL
GO_OXIDATION_REDUCTION_PROCESS	875	131	3.31416067771e-08	1.44794154695e-06	PARK7:DHRS3:SDHB:ALDH4A1:LEPRE1:DHCR24:LEPR:PKLR:NDUFS2:GLRX2:LBR:HIF1AN:GSTO1:GLRX3:RRM1:CYB561A3:SDHAF2:COX8A:NDUFV1:NDUFS8:SC5D:FOXRED1:ENO2:TDG:TXNRD1:ACAD10:COX6A1:OGFOD2:DHRS1:NFATC4:SDR39U1:L2HGDH:COQ6:NDUFB1:NOX5:ETFA:IDH2:PDIA2:DECR2:NDUFB10:GFER:GLYR1:NDUFAB1:KDM8:ALDOA:PHKG2:HSD3B7:VKORC1:COQ9:DUS2:DHODH:LDHD:HSDL1:TXNDC17:ACADVL:DHRS7B:ALDOC:PNPO:POLG2:JMJD6:PYCR1:DCXR:TXNL1:CYB5A:NDUFS7:DUS3L:ALKBH7:ECSIT:NDUFB7:UQCRFS1:BCKDHA:CALM3:ALDH16A1:ETFB:RRM2:CYP1B1:COX7A2L:CALM2:SPR:MTHFD2:COX5B:CHCHD5:NDUFB3:NDUFA10:IDH3B:FASTKD5:ACSS2:ACOT8:CBS:PFKL:TXN2:ACO2:NDUFA6:CYB5R3:SCO2:SUMF1:HACL1:ACAA1:HIGD1A:PFKFB4:UQCRC1:CYB561D2:ACAD9:CTBP1:NDUFC1:SDHA:NDUFS6:MRPS36:UQCRQ:PPARD:ME1:TBRG4:POR:ALKBH4:NDUFA5:DECR1:COX6C:PYCRL:CYC1:NDUFB6:NDUFA8:SLC25A25:PTGES2:PIR:NDUFB11:HSD17B10:COX7B:NDUFA1:NSDHL:IDH3G:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_OXIDATION_REDUCTION_PROCESS
GO_REGULATION_OF_NUCLEAR_DIVISION	162	38	3.32935161833e-08	1.44794154695e-06	AURKAIP1:MAD2L2:CEP85:CDC20:NEK2:BUB3:CDCA5:ESPL1:BORA:PCID2:PRMT5:DLGAP5:XRCC3:BUB1B:NUSAP1:PKMYT1:PLK1:BIRC5:ANAPC11:PSMG2:PIN1:CALR:GEN1:BUB1:UBE2C:AURKA:KLHL22:OSM:PDXP:CENPE:CCNB1:CDC25C:PDGFRB:PTTG1:TTK:FBXO5:MAD1L1:NSMCE2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_NUCLEAR_DIVISION
GO_REGULATION_OF_CELL_DIVISION	271	54	3.87337701635e-08	1.66818450918e-06	AURKAIP1:MAD2L2:CEP85:CDC20:NEK2:BUB3:E2F8:CDCA5:RACGAP1:ESPL1:E2F7:BORA:PCID2:PRMT5:DLGAP5:XRCC3:BUB1B:ZFYVE19:NUSAP1:KIF23:BBS4:PKMYT1:PLK1:VPS4A:AURKB:KIF18B:BIRC5:ANAPC11:PSMG2:PIN1:CALR:CALM3:GEN1:CALM2:BUB1:CDC25B:UBE2C:AURKA:KLHL22:SUSD2:OSM:PDXP:PIK3R4:ECT2:CENPE:FGF2:CCNB1:CDC25C:PDGFRB:PTTG1:TTK:FBXO5:MAD1L1:NSMCE2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELL_DIVISION
GO_CELL_CYCLE_G2_M_PHASE_TRANSITION	138	34	4.11382924357e-08	1.75470639658e-06	NEK2:MASTL:CDK1:BTRC:FBXL15:CEP164:FOXM1:DCTN2:DYNLL1:BORA:HAUS4:CCNB2:PKMYT1:PLK1:KDM8:TUBG1:BIRC5:AZI1:HAUS8:CALM3:CALM2:CDC25B:TPX2:AURKA:CEP72:CCNB1:CDK7:SKP1:CDC25C:HMMR:FGFR1OP:DCTN3:MELK:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELL_CYCLE_G2_M_PHASE_TRANSITION
GO_REGULATION_OF_RNA_STABILITY	139	34	5.0048640194e-08	2.11443588477e-06	PSMB2:PSMA5:PSMB4:EXOSC1:PSMD13:PSMA1:PSMA1:PSMC3:HSPA8:PCID2:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:PSMD8:PSMC4:EXOSC5:PSMD14:SLC11A1:PSMD1:PSMA7:PSMD6:DCP2:PSMB1:EXOSC4:EXOSC3:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_RNA_STABILITY
GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	219	46	6.42511567702e-08	2.68885029653e-06	AUNIP:STIL:CAPZA1:NEK2:TUBGCP2:SPTBN2:EPS8:RACGAP1:ESPL1:DCTN2:HAUS4:KNSTRN:KIF23:BBS4:PRC1:CCNF:KATNB1:PFN1:AURKB:SPAG5:GAS2L2:TUBG1:BIRC5:NDC80:HAUS8:WDR62:EML2:ADD2:SPC25:MKKS:TPX2:MYBL2:AURKA:CEP72:CCNB1:HDAC3:KIF4B:KIFC1:TTK:FBXO5:CAPZA2:PPP2R4:NTMT1:MID1IP1:KIF4A:HAUS7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION
GO_PROTEIN_CATABOLIC_PROCESS	569	92	1.00026369144e-07	4.14688760302e-06	UBE2J2:LYPLA2:PSMB2:CDC20:PCSK9:USP1:PSMA5:PSMB4:CDK1:BTRC:FBXL15:BUB3:PSMD13:PSMA1:PSMA1:PSMC3:UBE2L6:TCIRG1:RNF121:USP5:OS9:CHFR:UCHL3:PSMB5:PSME2:NEDD8:PSMC6:PSMA3:BUB1B:FBXO22:CTSH:KLHL25:AXIN1:STUB1:CCNF:PLK1:PSMB10:VPS4A:PSMD7:AURKB:COPS3:TNFAIP1:PSMD11:PSMB3:PSMD3:VPS25:SPOP:PSMD12:NPLOC4:ANAPC11:PSMA8:RNF126:LONP1:CLPP:LDLR:MVB12A:PSMD8:PSMC4:APOE:AUP1:HTRA2:PSMD14:PSMD1:NSFL1C:HM13:TRPC4AP:UBE2C:CTSA:AURKA:PSMA7:USP18:UFD1L:SDF2L1:DERL3:RNF185:GTSE1:PSMD6:SPATA18:CCNB1:SKP1:NDFIP1:PTTG1:PSMB1:KLHL7:TCEB1:VCP:SEC61B:PSMD5:LRSAM1:TRAF2:FBXW5:MAN1B1:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_CATABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	119	30	1.25193533442e-07	5.14220846619e-06	PSMB2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:CAPRIN2:PSMB5:PSME2:PSMC6:PSMA3:AXIN1:PSMB10:PSMD7:DVL2:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:PIN1:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:PSMD6:PSMB1:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY
GO_RIBOSOME_BIOGENESIS	303	57	1.41673838069e-07	5.76573528141e-06	NOC2L:MRPL20:RPP38:EXOSC1:MTG1:RRP8:WDR74:FAU:ORAOV1:NOP2:EMG1:NOC4L:NGDN:NOP10:IMP3:TBL3:DDX28:RNMTL1:C1QBP:ERAL1:MRM1:MRPS7:EIF4A3:WDR18:RPS28:MPV17L2:DDX49:EXOSC5:MRPS9:EIF6:DDX27:RPS21:SETD4:RRP1:PWP2:PES1:NHP2L1:RRP7A:DHX30:MRPL36:ZNF622:WDR55:NHP2:ABT1:BYSL:DDX56:NSUN5:WBSCR22:ERI1:RRS1:EXOSC4:BOP1:NOL6:EXOSC3:SURF6:GNL3L:PIN4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RIBOSOME_BIOGENESIS
GO_MITOTIC_SPINDLE_ORGANIZATION	69	21	1.8716878247e-07	7.5480065367e-06	STIL:NEK2:TUBGCP2:RACGAP1:DCTN2:KIF23:PRC1:AURKB:BIRC5:NDC80:WDR62:SPC25:TPX2:MYBL2:AURKA:CCNB1:KIF4B:KIFC1:TTK:PPP2R4:KIF4A	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOTIC_SPINDLE_ORGANIZATION
GO_NEGATIVE_REGULATION_OF_CELL_DIVISION	59	19	2.17101296692e-07	8.67622839753e-06	AURKAIP1:MAD2L2:BUB3:E2F8:E2F7:BUB1B:ZFYVE19:PLK1:VPS4A:AURKB:PSMG2:BUB1:KLHL22:SUSD2:OSM:PTTG1:TTK:FBXO5:MAD1L1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_CELL_DIVISION
GO_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	180	39	2.27990151411e-07	9.03003849696e-06	PARK7:MAD2L2:BTRC:BUB3:PSMC3:USP5:ESPL1:CHFR:PCID2:PSME2:PSMC6:DLGAP5:XRCC3:BUB1B:FBXO22:STUB1:PLK1:ANAPC11:PSMG2:SGTA:PSMC4:HSPBP1:GEN1:BUB1:PSMD14:AURKA:KLHL22:LAMP3:CCNB1:TTK:FBXO5:MAD1L1:PBK:UBE2V2:NSMCE2:VCP:ARAF:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS
GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	1034	146	2.35787972386e-07	9.237935e-06	AGRN:PANK4:PIGV:SDC3:PPCS:ST3GAL3:CMPK1:ALG14:CHI3L2:DPM3:PKLR:BCAN:NDUFS2:MKI67:RRM1:SDHAF2:B3GAT3:COX8A:NDUFV1:NDUFS8:TCIRG1:ATP5L:HSPA8:ENO2:GALNT6:SMUG1:TDG:SIRT4:COX6A1:PIGH:ERH:NDUFB1:NUDT14:LCMT2:LCTL:PPCDC:NEIL1:HDDC3:MPG:NME3:NDUFB10:ALG1:NDUFAB1:ALDOA:ADCY7:COQ9:DHODH:NUDT7:MVD:MPDU1:PIGL:PIGS:ALDOC:SDF2:COASY:ATP5H:NT5C:GALK1:ST6GALNAC1:TK1:CANT1:DCXR:NDUFS7:SIRT6:PDE4A:QTRT1:NDUFB7:UQCRFS1:FKRP:FUT1:RRM2:SDC1:KHK:COX7A2L:PIGF:NAGK:DGUOK:COX5B:TXNDC9:SMPD4:NDUFB3:NDUFA10:DTYMK:ITPA:NFS1:SDC4:CTSA:DPM1:UCKL1:PFKL:SDF2L1:DERL3:APOBEC3C:APOBEC3H:NAGA:NDUFA6:A4GALT:ALG12:ARSA:SUMF1:OGG1:POMGNT2:CSPG5:PFKFB4:UQCRC1:GLYCTK:NUDT16:ABCC5:ATP5I:SLC26A1:FGF2:NDUFC1:NDUFS6:HEXB:UQCRQ:PDGFRB:HMMR:B4GALT7:MGAT1:PPARD:NUDT1:CHST12:NDUFA5:COX6C:PARP10:GPAA1:CYC1:NDUFB6:GALT:GALT:VCP:STOML2:GBA2:RFK:OMD:NDUFA8:SLC25A25:DOLK:DOLPP1:GBGT1:MAN1B1:PIGA:NDUFB11:COX7B:NDUFA1:C1GALT1C1:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS
GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY	141	33	2.37404100541e-07	9.237935e-06	THEMIS2:PSMB2:BCL10:PSMA5:PSMB4:BTRC:PSMD13:PSMA1:PSMA1:PSMC3:PSMB5:PSME2:PSMC6:PSMA3:LAT:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:PSMD6:SKP1:MAP3K7:PSMB1:STOML2:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	437	74	2.48470996659e-07	9.58449861895e-06	PARK7:UBIAD1:ALDH4A1:ATPIF1:DHCR24:PKLR:FDPS:BCAN:LBR:GSTO1:UROS:PDDC1:ACAT1:SC5D:ENO2:PRKAG1:MVK:PRKAB1:AACS:PCK2:COQ6:EIF2B2:MTHFS:DECR2:NDUFAB1:ALDOA:HSD3B7:COQ9:LCAT:MVD:SLC25A11:ALDOC:STARD3:PNPO:SPHK1:PYCR1:ABHD3:EIF2B4:MTHFD2:GAD1:RNPEPL1:ACSS2:LPIN3:ACOT8:PCK1:CBS:GGT1:ATF4:CYB5R3:MCAT:OXSM:CSPG5:CNBP:ELOVL6:FGF2:HMGCS1:COQ3:CHST12:NPC1L1:ASL:ASNS:PYCRL:GPT:RFK:PSAT1:BAAT:FPGS:PTGES2:COQ4:CCBL1:ASS1:EBP:NSDHL:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS
GO_PROTEIN_POLYUBIQUITINATION	243	48	2.58156379565e-07	9.87225603233e-06	UBE2J2:MIB2:PSMB2:PSMA5:PSMB4:UBE2T:BTRC:PSMD13:TRIM21:PSMA1:PSMA1:DDB2:PSMC3:CHFR:PSMB5:PSME2:PSMC6:PSMA3:FBXO22:STUB1:FBXL8:PSMB10:PSMD7:RNF167:PSMD11:PSMB3:PSMD3:PSMD12:ANAPC11:PSMA8:RNF126:PSMD8:PSMC4:PSMD14:PSMD1:UBE2F:UBOX5:UBE2C:PSMA7:PPIL2:PSMD6:SKP1:TRIM27:PSMB1:UBE2V2:PSMD5:LRSAM1:TRAF2:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_POLYUBIQUITINATION
GO_COFACTOR_METABOLIC_PROCESS	332	60	3.0465385806e-07	1.1550807815e-05	PANK4:UBIAD1:ATPIF1:PPCS:FLAD1:PKLR:MPC2:MMS19:UROS:NADSYN1:PTS:ENO2:SLC11A2:MVK:COQ6:ISCA2:PPCDC:ACSBG1:MTHFS:NARFL:NUBP2:ALDOA:VKORC1:CIAPIN1:COQ9:NUDT7:MVD:ALDOC:COASY:PNPO:GALK1:DCXR:ACSBG2:SDHAF1:SPR:MTHFD2:CIAO1:IDH3B:ACSS2:NFS1:ACOT8:PDXK:PFKL:PDXP:TSPO:OXSM:PFKFB4:PCCB:ELOVL6:TMEM14C:ME1:COQ3:NAPRT1:VCP:RFK:BAAT:FPGS:COQ4:IDH3G:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_COFACTOR_METABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	393	68	3.13565335092e-07	1.17879307328e-05	PARK7:ATPIF1:PSMB2:CDC20:PCSK9:PSMA5:PSMB4:CDK1:BTRC:BUB3:PSMD13:TRIM21:PSMA1:PSMA1:PSMC3:PAFAH1B2:USP5:ESPL1:PIP4K2C:TBK1:CHFR:PSMB5:PSME2:PSMC6:DLGAP5:PSMA3:BUB1B:FBXO22:AXIN1:STUB1:PLK1:PHKG2:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:ANAPC11:PSMA8:SGTA:PSMD8:PSMC4:APOE:HSPBP1:PSMD14:PSMD1:UBE2C:AURKA:PSMA7:RHBDD3:GGA1:PSMD6:SCOC:CCNB1:SKP1:NDFIP1:CNOT8:UQCC2:ATG5:FBXO5:PSMB1:UBE2V2:NSMCE2:VCP:PSMD5:LRSAM1:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS
GO_RNA_SPLICING	358	63	4.33384165505e-07	1.60972185745e-05	DNAJC8:SNRNP40:ZBTB8OS:MAGOH:SF3B4:PRPF3:SCNM1:HNRNPF:POLR2L:CELF1:TRPT1:BUD13:HSPA8:MAGOHB:STRAP:DDX23:ARL6IP4:SNRNP35:PRMT5:GEMIN2:SNW1:SNRNP25:THOC6:CD2BP2:C1QBP:POLR2A:DDX5:JMJD6:EIF4A3:POLR2E:SF3A2:LSM7:CACTIN:GTF2F1:UBL5:RAVER1:WDR83:DDX39A:LSM4:SUGP1:POLR2I:GEMIN7:PRPF31:SNRNP27:SNRPG:USP39:SNRPB:RTCB:PHF5A:NHP2L1:RBM5:SMN1:THOC3:SNRPC:SF3B5:WTAP:SRRT:POLR2K:PUF60:HNRNPK:RBM10:PQBP1:HNRNPH2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RNA_SPLICING
GO_REGULATION_OF_CHROMOSOME_ORGANIZATION	276	52	4.35452260806e-07	1.60972185745e-05	NOC2L:MAD2L2:CHTOP:SMG5:CCT3:NEK2:BUB3:OTUB1:CDCA5:ESPL1:CCT2:PCID2:TINF2:DLGAP5:SNW1:XRCC3:BUB1B:PIF1:PLK1:SLX1B:WRAP53:AURKB:CTC1:SREBF1:TEN1:ANAPC11:PSMG2:MAP1S:RUVBL2:PNKP:ZNF304:GEN1:CCT7:BUB1:UBE2C:RTEL1:CDC45:KLHL22:TADA3:CTBP1:CENPE:CCNB1:PTTG1:DAXX:TTK:ATG5:FBXO5:MAD1L1:NSMCE2:PARP10:GFI1B:GNL3L	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CHROMOSOME_ORGANIZATION
GO_AMINO_ACID_ACTIVATION	52	17	6.1150656586e-07	2.24185382327e-05	YARS:MARS:WARS:AARS:AARSD1:POLG2:NARS:FARSA:SARS2:DALRD3:TARS:HARS:HARS2:AARS2:AIMP2:GARS:IARS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_AMINO_ACID_ACTIVATION
GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION	496	80	6.90411995958e-07	2.51038329022e-05	ARHGEF19:CLIC4:AUNIP:CEP85:STIL:PSRC1:CAPZA1:HAX1:PFDN2:NEK2:TUBGCP2:ARFIP2:KIF18A:SPTBN2:CHORDC1:EPS8:RACGAP1:ESPL1:LRP1:DCTN2:ARPC3:BORA:HAUS4:XRCC3:KNSTRN:TPM1:KIF23:BBS4:PRC1:CCNF:PLK1:MYLK3:KATNB1:PFN1:AURKB:SPAG5:GAS2L2:CCR7:TUBG1:BIRC5:BAIAP2:AZI1:NDC80:SKA1:HAUS8:WDR62:EML2:ATF5:GEN1:ADD2:ACTR3:SPC25:MKKS:TPX2:MYBL2:SDC4:AURKA:PDXP:ARPC4:ECT2:WDR1:ARFIP1:CEP72:CCNB1:HDAC3:PDGFRB:KIF4B:TRIM27:KIFC1:TTK:FBXO5:ARPC1A:CAPZA2:PPP2R4:NTMT1:PHPT1:MID1IP1:KIF4A:HAUS7:PLXNA3	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION
GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	266	50	7.49852026049e-07	2.70434438012e-05	DNAJC8:SNRNP40:MAGOH:SF3B4:PRPF3:HNRNPF:POLR2L:CELF1:BUD13:HSPA8:STRAP:DDX23:SNRNP35:PRMT5:GEMIN2:SNW1:SNRNP25:CD2BP2:POLR2A:DDX5:EIF4A3:POLR2E:SF3A2:LSM7:CACTIN:GTF2F1:UBL5:RAVER1:WDR83:DDX39A:LSM4:SUGP1:POLR2I:GEMIN7:PRPF31:SNRNP27:SNRPG:USP39:SNRPB:PHF5A:NHP2L1:RBM5:SMN1:SNRPC:SF3B5:SRRT:POLR2K:HNRNPK:PQBP1:HNRNPH2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS
GO_SPINDLE_CHECKPOINT	25	11	7.8495331221e-07	2.80810717174e-05	MAD2L2:BUB3:BUB1B:PLK1:AURKB:BIRC5:PSMG2:BUB1:KLHL22:TTK:MAD1L1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_SPINDLE_CHECKPOINT
GO_MRNA_PROCESSING	423	70	1.20601901946e-06	4.27992029626e-05	DNAJC8:SNRNP40:MAGOH:SF3B4:PRPF3:SCNM1:CHTOP:HNRNPF:POLR2L:GTF2H1:CELF1:TUT1:BUD13:HSPA8:MAGOHB:STRAP:DDX23:ARL6IP4:SNRNP35:RBM23:PRMT5:GEMIN2:SNW1:FAM103A1:SNRNP25:THOC6:CD2BP2:CMTR2:C1QBP:POLR2A:DDX5:JMJD6:EIF4A3:POLR2E:SF3A2:LSM7:CACTIN:GTF2F1:UBL5:RAVER1:WDR83:DDX39A:LSM4:SUGP1:POLR2I:GEMIN7:PRPF31:SNRNP27:SNRPG:USP39:SNRPB:FASTKD5:PHF5A:NHP2L1:POLDIP3:RBM5:CDK7:SMN1:THOC3:SNRPC:CMTR1:SF3B5:WTAP:SRRT:POLR2K:PUF60:HNRNPK:RBM10:PQBP1:HNRNPH2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MRNA_PROCESSING
GO_MRNA_METABOLIC_PROCESS	601	92	1.22479189885e-06	4.3120451296e-05	DNAJC8:SNRNP40:MAGOH:SF3B4:PRPF3:SCNM1:CHTOP:SMG5:HNRNPF:EXOSC1:RNH1:POLR2L:GTF2H1:CELF1:TNKS1BP1:TUT1:FAU:BUD13:HSPA8:MAGOHB:STRAP:DDX23:WIBG:ARL6IP4:SNRNP35:RBM23:PRMT5:GEMIN2:SNW1:EDC3:FAM103A1:SNRNP25:THOC6:CD2BP2:CMTR2:C1QBP:POLR2A:EIF4A1:DDX5:JMJD6:EIF4A3:POLR2E:SF3A2:LSM7:CACTIN:GTF2F1:RPS28:UBL5:RAVER1:WDR83:DDX39A:LSM4:SUGP1:POLR2I:EXOSC5:SMG9:GEMIN7:PRPF31:SNRNP27:SNRPG:USP39:RQCD1:SNRPB:FASTKD5:RPS21:PHF5A:NHP2L1:POLDIP3:CNOT10:RBM5:NUDT16:EIF4E:PELO:CDK7:SMN1:DCP2:CNOT8:THOC3:SNRPC:CMTR1:SF3B5:WTAP:SRRT:ERI1:POLR2K:PUF60:EXOSC4:EXOSC3:HNRNPK:RBM10:PQBP1:HNRNPH2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MRNA_METABOLIC_PROCESS
GO_COENZYME_BIOSYNTHETIC_PROCESS	125	29	1.32414577024e-06	4.62512648566e-05	PANK4:UBIAD1:ATPIF1:PPCS:FLAD1:MPC2:NADSYN1:PTS:COQ6:PPCDC:ACSBG1:MTHFS:COQ9:COASY:PNPO:ACSBG2:SPR:MTHFD2:ACSS2:NFS1:ACOT8:PDXK:ELOVL6:ME1:COQ3:NAPRT1:RFK:FPGS:COQ4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_COENZYME_BIOSYNTHETIC_PROCESS
GO_RNA_MODIFICATION	119	28	1.41502735386e-06	4.90395417322e-05	PUSL1:EMG1:TRMT61A:NOP10:RPUSD2:LCMT2:RPUSD1:DUS2:AARS:CMTR2:CTU2:RNMTL1:MRM1:DUS3L:QTRT1:TRMT1:GTPBP3:WDR4:TRMT2A:TRMU:NUDT16:NHP2:CMTR1:AARS2:WTAP:WBSCR22:URM1:HSD17B10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RNA_MODIFICATION
GO_DNA_RECOMBINATION	209	41	1.98204133239e-06	6.80006413221e-05	RAD54L:DCLRE1C:FEN1:MUS81:H2AFX:RHNO1:RFC3:XRCC3:RAD51:PIF1:SLX1B:PAGR1:PAGR1:INO80E:PSMC3IP:RECQL5:STRA13:INO80C:SWSAP1:LIG1:RUVBL2:POLD1:GEN1:PSMD14:AP5S1:ACTR5:RTEL1:CDC45:XRCC6:TREX1:POLN:HMGB2:TRIP13:RPA3:RAD54B:NSMCE2:TONSL:RECQL4:EXOSC3:RMI1:SWI5:APEX2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_RECOMBINATION
GO_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	147	32	1.99280508834e-06	6.80006413221e-05	PARK7:MAD2L2:BUB3:USP5:ESPL1:CHFR:PCID2:DLGAP5:XRCC3:BUB1B:FBXO22:STUB1:PLK1:ANAPC11:PSMG2:SGTA:HSPBP1:GEN1:BUB1:AURKA:KLHL22:CCNB1:TTK:FBXO5:MAD1L1:PBK:UBE2V2:NSMCE2:VCP:ARAF:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
