id	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols
GE42403	1.12574279664731	9.26937882007151	6.04023415211259	0.000249863610956733	0.0285321819248052	0.956195439556917	Tmem178
GE34511	-1.99236041195095	12.8143220360437	-6.03368996647185	0.000251766777556775	0.0285321819248052	0.94874847058927	NA
GE1570095	1.15458777799847	6.03597470870425	6.03096651571833	0.000252563478316641	0.0285321819248052	0.945647429170197	NA
GE1516497	1.06002745397995	7.74274653316502	6.03046817700183	0.000252709557666953	0.0285321819248052	0.94507987871406	NA
GE121608	1.22212084395606	11.3921086094066	6.02906789608701	0.000253120521138025	0.0285321819248052	0.943484921197595	Col27a1
GE1524857	-0.834201905441727	10.1798969688233	-6.02859159788174	0.000253260474942657	0.0285321819248052	0.942942337967013	NA
GE119561	-1.14337023543571	10.1622136694825	-6.02566622435838	0.000254121916935331	0.0285321819248052	0.939609104939521	Usp18
GE37371	-1.1143239422257	6.26372456564309	-5.98904736521467	0.000265180922313143	0.0295331762704049	0.897776403222738	Epb4.1l4b
GE103791	0.838824363896419	8.23544771181879	5.98848509902545	0.000265354783455202	0.0295331762704049	0.897132513800312	2310010G23Rik
GE1471059	0.954027422737845	9.9288397844669	5.96052123099933	0.000274161059540848	0.0303806214109461	0.865049252638544	Fat4
GE37260	-1.32502206584016	11.2648117182203	-5.94922445136446	0.000277808883196164	0.0306515801126434	0.852054966754985	Calcrl
GE36970	0.809918491060593	8.47739551299365	5.92438122147301	0.000286019216792535	0.0311913059092067	0.823410995118449	Bcl11a
GE42367	-1.12770134357954	9.46600649145747	-5.92345243870227	0.000286331271632252	0.0311913059092067	0.822338312091083	NA
GE1433043	0.85236035314494	6.58288419507719	5.92333101650359	0.000286372094901494	0.0311913059092067	0.822198067802848	Arhgap25
GE33491	-1.98663998667189	9.34212024208087	-5.91620400603014	0.000288779454871481	0.0312156032132296	0.813962370414794	Cdkn1a
GE35441	-0.907290251323097	11.405096899641	-5.91395877610001	0.000289542427499673	0.0312156032132296	0.811366279093718	Gadd45g
GE40418	0.876451197214239	9.27557782798714	5.91182529605331	0.000290269469201374	0.0312156032132296	0.808898694398319	Nuf2
GE1499409	0.864436305455913	10.114290806981	5.90788066396737	0.000291618976308565	0.0312289615511613	0.804334516427684	Fam189b
GE1416064	-0.80579151892317	6.35828028755058	-5.902479284892	0.000293478000742304	0.0312965431168163	0.798080974503357	Mrc2
GE136535	0.943407017886551	8.07451703272637	5.89498804201951	0.000296077798295971	0.0314422285215392	0.789400544273144	Cd109
GE36035	-1.10428292691894	8.84257348551586	-5.89102457139996	0.000297463482766701	0.0314583061629664	0.784804458934539	Saa3
GE41086	0.924224173408726	11.0208472144705	5.87562793605946	0.000302914052193533	0.0318045988895253	0.766927748898026	Dock7
GE1481521	0.95988316488128	8.52390629556741	5.87384557436944	0.000303552048756584	0.0318045988895253	0.764855963335918	Ptch1
GE107186	-0.831748263456202	6.820781051423	-5.87035884301174	0.000304804378484529	0.0318045988895253	0.76080165411029	Iqca
GE34966	-1.11018553519063	11.181434969503	-5.86779328332518	0.000305729459251136	0.0318045988895253	0.75781728791222	Dpep1
GE35006	1.56787910903532	9.34696788720946	5.8556941924592	0.000310133690186273	0.0321003407774399	0.743729639997782	Ncapg
GE39892	0.902141882916679	8.50860663336128	5.85060805843003	0.000312005784661927	0.0321003407774399	0.737800925048186	Gins2
GE1493271	-1.1477606558468	9.48599808417777	-5.84967439270483	0.000312350787177977	0.0321003407774399	0.736712158544401	Clec1a
GE42013	1.11003509359589	10.9859399753747	5.84110704902259	0.0003155360882323	0.0322330864533965	0.726715411276477	Fam126a
GE41414	-1.72576248035314	8.60145066574535	-5.83940842978554	0.000316171837146354	0.0322330864533965	0.724732061382499	Krt80
GE1516204	1.36065214131029	9.58078811312971	5.82939358193106	0.000319948722224293	0.0323869511987383	0.713029541140857	Fli1
GE1496296	1.26568194349522	7.10179659550212	5.82794807314675	0.000320497926926753	0.0323869511987383	0.71133917710304	Lemd1
GE39655	1.11369566575361	11.1575281844285	5.82366924618527	0.000322129668958174	0.0323869511987383	0.706333690681062	NA
GE39749	-1.34716666276601	9.4404878049728	-5.82201231508842	0.000322763981813455	0.0323869511987383	0.704394618272291	2810455O05Rik
GE118515	-1.01563565183091	9.70616194088298	-5.81263103914782	0.000326381209996975	0.0325230169392848	0.693408003339576	Tshb
GE123418	-0.81436572516213	7.36063932690119	-5.81188150657443	0.000326672120549963	0.0325230169392848	0.692529630006826	Bbx
GE1402331	1.3143319548737	7.49141288739829	5.79565121005918	0.000333041503809572	0.0326675481846771	0.673488379450945	NA
GE1525162	-1.55174603940926	9.94227674327985	-5.79543128562962	0.000333128737347046	0.0326675481846771	0.673230089432917	8430426J06Rik
GE41739	1.09792011508705	9.90788031006647	5.79345171963349	0.000333915061939086	0.0326675481846771	0.670904857269952	Glcci1
GE137367	0.903017329443156	8.61900704552231	5.79247026895342	0.000334305666548955	0.0326675481846771	0.66975180623515	Cc2d2a
GE33784	-1.16264845990999	12.3237256191611	-5.78758561816673	0.000336257136850802	0.0326675481846771	0.664010913841649	Inmt
GE131420	-1.04865911871716	7.23679179205963	-5.78552491142421	0.000337084142710653	0.0326675481846771	0.661587886080121	Deptor
GE1533335	1.64396190665585	6.01865330900112	5.78371755624445	0.000337811303288779	0.0326675481846771	0.65946222007207	NA
GE42334	-1.1614437226485	10.3933913546263	-5.78231269528272	0.00033837771101953	0.0326675481846771	0.657809590030255	Dmkn
GE1432935	0.842658528309163	6.71546933243748	5.77730746671591	0.000340404156878572	0.0327391726277893	0.651919155225098	Gm8300
GE38162	-1.22054214127332	10.6870893349108	-5.77401243479137	0.000341745440691659	0.0327446091989034	0.648039281644916	NA
GE1445408	-0.943462787057657	10.3021436300243	-5.76396273443607	0.000345872095977866	0.0328827790261374	0.636195564356103	Scn3b
GE1553849	1.19813743830687	8.23892595088249	5.76368668152636	0.000345986215903795	0.0328827790261374	0.635870013509029	NA
GE37801	1.33430735451729	9.56962676041898	5.75916362275853	0.000347861915035707	0.0328827790261374	0.630534278633174	Osbpl1a
GE129706	0.995520613748258	8.95931097827452	5.75799536775042	0.000348348190726924	0.0328827790261374	0.629155608586979	Dlgap5
GE37724	-1.17864807511605	8.99385140513648	-5.74581526369449	0.000353462530034967	0.0331891005047505	0.614769262607137	Tacstd2
GE40274	0.958716235411624	6.83011304816876	5.74143738979734	0.000355320765854942	0.0331891005047505	0.609592837270156	Fam122b
GE1477327	-1.01950053086443	6.36855864139979	-5.74101682426927	0.000355499840616662	0.0331891005047505	0.609095402950143	Ccdc85a
GE1466321	1.06136727683415	6.83556032640029	5.73385921738261	0.000358562683653155	0.033232944467698	0.600625397549468	5930420M18Rik
GE1399658	0.933688001980894	9.59001399734341	5.73382521294076	0.000358577303276845	0.033232944467698	0.600585139353431	A830080H07Rik
GE1468851	-0.868110485725939	6.48959292554451	-5.72572056877827	0.000362080401526079	0.0332449928239519	0.590984898703521	A430104N18Rik
GE1452551	-0.845909052813715	9.39237306573845	-5.72449096627568	0.000362615135705237	0.0332449928239519	0.589527507810584	Mras
GE41957	0.859879742357133	10.9839861495716	5.72447870246518	0.000362620473380885	0.0332449928239519	0.58951297091231	Antxr1
GE33852	1.52013344636769	8.33117177982449	5.71412461581717	0.000367157743266749	0.0334345993520415	0.577231501818493	Ttk
GE1392798	1.04331447742169	7.69540012534548	5.71136568126546	0.000368377176104516	0.0334345993520415	0.573956214488904	Prdm8
GE34884	-1.04737148390592	8.31716151670934	-5.71080823878233	0.000368624099263297	0.0334345993520415	0.573294300588594	Cpox
GE1511048	-0.901055103615496	8.4061425249749	-5.70242670274441	0.000372358639068409	0.0334594480650941	0.563336191697988	NA
GE39163	-0.845798027860702	8.62466531840648	-5.70207909406226	0.000372514412138623	0.0334594480650941	0.562922963739648	Gsdmd
GE1426355	0.945177011180961	7.99898355389266	5.70136091070313	0.000372836475477173	0.0334594480650941	0.562069147456047	Slc39a10
GE1477459	1.24215543068713	9.3571627625136	5.69436212930712	0.000375990992826487	0.03362414889182	0.553744443036877	Ncapd3
GE1437093	-0.895110306365956	5.86688905170308	-5.68981059371802	0.000378058115740643	0.033690794391195	0.548326561768533	NA
GE129337	-0.906433014728069	9.48840265870426	-5.68657023117129	0.000379537319922394	0.0337047654106692	0.544467475902653	Cytip
GE36599	0.801046999292469	8.80274151992233	5.67694098372727	0.000383970435542777	0.0337422686930317	0.532990028217822	Epb4.1l3
GE121598	0.931824819140768	10.5578119809225	5.67403068532592	0.000385321383968278	0.0337422686930317	0.52951832008837	Tcf19
GE38123	-0.971322165765145	7.57170431771705	-5.67285923390205	0.000385866631269187	0.0337422686930317	0.528120520970216	Lipa
GE1487697	-1.04145835409124	5.94480897346901	-5.67193749653131	0.000386296242475841	0.0337422686930317	0.527020536543047	Birc3
GE1507923	0.84682810088589	7.02035566483786	5.67133115361402	0.000386579136750707	0.0337422686930317	0.526296866458766	NA
GE40569	-0.850455170107896	9.46020279904956	-5.66647256925606	0.000388854135545391	0.0337692630998034	0.520496095407794	Derl1
GE1421690	1.08700455895059	9.69322272502701	5.66267649366634	0.000390641795755083	0.0337692630998034	0.515961337199474	Dzip3
GE37767	1.20145002073072	10.9119198361009	5.6563827246937	0.000393625482815609	0.0337692630998034	0.508437945452966	P2ry14
GE1432938	1.06699029954691	6.53132187134517	5.65556728708914	0.000394013874664565	0.0337692630998034	0.507462746154316	Acnat1
GE42892	0.820401235406647	7.41842270660236	5.65426934208759	0.000394632947504243	0.0337692630998034	0.505910293672876	Adam1a
GE129296	-1.10350787824884	9.41857559222846	-5.65312430859588	0.000395179968873446	0.0337692630998034	0.504540519880414	Clca4
GE117907	-0.99399768319892	8.16281016706532	-5.64943996147073	0.000396945731837058	0.0337692630998034	0.500131654084789	H2-Bl
GE42249	0.80734216803485	10.8115173555325	5.64390710999366	0.000399613612696509	0.0337692630998034	0.493506831544523	Zfp704
GE35217	-1.21686771795991	5.72857194622149	-5.63788559664833	0.000402539386117292	0.0337692630998034	0.486291515657975	Clca1
GE41766	0.817657094027909	6.7624114384774	5.63653087243609	0.000403200846155099	0.0337692630998034	0.484667434735282	Cyp2j9
GE33661	1.17865716841353	6.64371299498528	5.63435936301591	0.000404263587911107	0.0337692630998034	0.482063575676864	St8sia2
GE37370	0.827101544924362	11.0056615110368	5.63142714874112	0.000405703475761335	0.0337692630998034	0.478546394766512	Egfl6
GE1535715	1.42003056839194	6.72890292031178	5.63034693222065	0.000406235335312303	0.0337692630998034	0.477250342779918	Zfp184
GE1525730	1.14080677695104	5.96415452700921	5.62891897182572	0.000406939579833021	0.0337692630998034	0.475536787367258	Nr5a2
GE1543830	1.31910433549129	6.41737475734903	5.62736674547107	0.000407706622191311	0.0337692630998034	0.473673753855971	Ibsp
GE1476267	0.838610664339069	7.76760973291402	5.62659661710399	0.000408087771598833	0.0337692630998034	0.472749281574453	NA
GE40673	1.19484842548999	8.58178053545371	5.61558939072782	0.00041357815261988	0.0340031896943208	0.459526005072656	Stau2
GE1576980	-1.38334321981605	13.3160412437616	-5.6084145330929	0.000417200336419664	0.0340031896943208	0.450896531326745	NA
GE1453554	1.30387031313952	7.82712575340486	5.60431957358001	0.000419283161922254	0.0340031896943208	0.445967784266295	Chst2
GE38480	0.799772878025045	9.48917265237296	5.60243406232156	0.00042024600590224	0.0340031896943208	0.443697482196833	Pdgfrl
GE1438871	1.01880256546158	7.81275800759991	5.60228460201788	0.000420322431573738	0.0340031896943208	0.443517496747177	Herpud2
GE40950	1.0085107210382	9.43404030294026	5.59954665819907	0.000421725150997727	0.0340031896943208	0.440219752478312	Plbd1
GE33998	0.836597067286256	11.1722983730819	5.59949826451141	0.000421749990239225	0.0340031896943208	0.440161453730948	Mcm4
GE36277	-0.983675983966769	9.10031700567092	-5.59625161328543	0.000423420065589707	0.0340031896943208	0.436249457248232	Wars
GE105330	0.881061792672184	6.90259449458079	5.59517479876748	0.000423975571078688	0.0340031896943208	0.434951606269069	NA
GE36251	-0.904819749345309	8.82819531069158	-5.59463166320642	0.00042425606477004	0.0340031896943208	0.434296913506503	Zrsr1
GE1454022	1.39458032807205	6.5694863685406	5.59048953605817	0.000426401873551181	0.0340680393454512	0.429302506250026	9630050P21Rik
GE1537799	0.985995817034603	7.27488359955812	5.58664155320342	0.000428405917825184	0.0341211925862827	0.424660375171522	Tpk1
GE1528886	-0.913382757598738	5.84879941356966	-5.57878862559165	0.000432527719123481	0.0343421619230534	0.415179608859306	Ddn
GE34027	1.05119896667063	10.6106570507352	5.57347468019028	0.000435341413382769	0.0343917538527036	0.408758686594479	Mmp11
GE112878	1.30929894849428	9.64945665630214	5.57251613158199	0.000435851080724419	0.0343917538527036	0.407599989408054	1500010J02Rik
GE1429552	-0.838850156583929	7.44355836725972	-5.56874295377232	0.000437863641660214	0.0344439217129441	0.403037567444909	Fam71f2
GE1554542	0.758969702155868	10.6241976750242	5.55989491282212	0.000442622945124979	0.034711172315078	0.392330062380671	Helz
GE134342	-1.152139653522	6.49404768650917	-5.55203896822897	0.000446895931437727	0.0348380381034006	0.382812920627805	Gm4981
GE39391	0.996947953933725	8.90897728561338	5.55189533170125	0.000446974475607643	0.0348380381034006	0.382638821512018	Sel1l3
GE42290	-1.38527423145363	6.67244404209879	-5.53822208636159	0.000454520761254742	0.0353182031771329	0.366051001980209	Mogat1
GE33201	1.02639210282741	7.24409443312058	5.52624907531374	0.000461242891865198	0.0356635681183126	0.351501868471302	Pla2g10
GE38759	-0.902972485326305	8.56190123329253	-5.52456751745988	0.000462195638682266	0.0356635681183126	0.349456711912091	NA
GE1401628	-1.04944903291489	8.53390188904445	-5.51836894415288	0.000465726245349922	0.0356635681183126	0.341914020978697	Myh6
GE41659	-0.898428706411902	8.43613504085079	-5.51810211401985	0.000465878886361353	0.0356635681183126	0.341589195749306	Ccbp2
GE128940	-0.76576506557589	10.4545004391971	-5.51708645258303	0.000466460397951776	0.0356635681183126	0.34035268012535	Bspry
GE33469	-0.816097530352108	5.38691576639599	-5.51551606076961	0.000467361076294441	0.0356635681183126	0.338440491287632	Car5a
GE36536	-0.873182502415794	7.87052447732786	-5.49239603632185	0.000480843117322297	0.0365828314363982	0.310243723823052	Add3
GE104542	-0.977652961216515	10.1801153483979	-5.48949853464878	0.000482562433595434	0.0366043712650203	0.306704082411224	2900001G08Rik
GE42104	0.883696974261374	10.8356865990944	5.47978455617756	0.000488375585417669	0.0369353962775671	0.294827711438058	Plxdc2
GE1481438	-0.91933368106401	9.77897461872542	-5.47459698075706	0.000491511232708241	0.0370625644616418	0.28847929178283	Rilp
GE1392687	-0.766977604653759	11.3011548943249	-5.46650759688331	0.000496444773185604	0.0373241531981755	0.27857129438275	NA
GE1402285	1.36037537172045	7.70174932846619	5.46341043665867	0.00049834793342899	0.0373570405273667	0.274775129415052	NA
GE1535605	-0.951039814961122	10.936315750648	-5.45916763081602	0.000500967998071984	0.0374433177913802	0.269572312486994	NA
GE1527499	1.07229196959566	9.99967304049489	5.44860571443284	0.000507555755102945	0.0377961482384809	0.256608301023158	NA
GE1558613	-0.852439604866344	8.85928781711877	-5.44477861366201	0.000509966079476581	0.0377961482384809	0.251906479862362	Scai
GE128368	-0.990040199727893	9.54638060832111	-5.44253276202809	0.000511386332950418	0.0377961482384809	0.249146246248692	NA
GE42283	-0.81969620746874	8.96614845160731	-5.44216315926961	0.0005116204787647	0.0377961482384809	0.2486919150408	Lnx2
GE1430772	0.852996951308713	8.15475490319551	5.41894544901814	0.000526565882238834	0.038704702920129	0.220108693753736	NA
GE111744	1.46543992128333	8.30700719768446	5.41834879408204	0.000526956170333298	0.038704702920129	0.219373037283646	Hells
GE1446735	0.90588603808758	9.28094612305293	5.41472838725926	0.000529331145643117	0.0387115155852615	0.214907990292422	NA
GE1569581	0.803294591622643	9.07894898027876	5.41358037852384	0.000530086669253198	0.0387115155852615	0.213491720664429	NA
GE1510879	1.26860474170445	9.79423834570932	5.40463706323909	0.000536012802173677	0.0387483592125155	0.202451474123564	Dna2
GE42802	0.861094043697577	8.90469772111718	5.40275800616778	0.000537267080538922	0.0387483592125155	0.200130235449327	NA
GE36359	-1.04851860258056	7.61106146652026	-5.40177411771921	0.000537925105362077	0.0387483592125155	0.198914595602774	Mapt
GE1488094	0.969513258280687	10.4632822053911	5.39331880540389	0.000543616351398998	0.0387483592125155	0.188461379627225	Cntln
GE133505	0.955335491222264	11.7423542582839	5.39230666523314	0.00054430200423652	0.0387483592125155	0.187209326344291	Usp1
GE1448006	0.833124852948115	8.54101776152694	5.39144516759771	0.000544886349723009	0.0387483592125155	0.186143496057002	Efr3a
GE1546826	1.22348508375274	7.52585246218779	5.39120398595627	0.000545050063306476	0.0387483592125155	0.185845089261795	Ankrd26
GE1469473	1.35202211495754	8.00225357192158	5.39032792525122	0.00054564518241125	0.0387483592125155	0.184761088571081	Nuak1
GE127911	1.10481289404013	11.4144222114077	5.38772660265509	0.00054741646909975	0.0387483592125155	0.181541608602192	Xpo1
GE123197	1.02999517063779	8.14708610752645	5.38743804026665	0.000547613341972759	0.0387483592125155	0.181184408859203	Lrr1
GE38671	0.867861774097523	8.94322588525508	5.38667036207912	0.000548137469194266	0.0387483592125155	0.180234067093703	NA
GE1432601	0.837385373110342	10.7921466560139	5.38310279808184	0.000550580380915864	0.0387483592125155	0.175816407667747	Opcml
GE134098	-0.957397936406092	6.34107566452193	-5.37959083583719	0.000552996806978558	0.0387483592125155	0.171465639309691	NA
